AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2040,Credit Analysts,broad,"67,370",1.7,,,,,47.14,"98,040",0.8,25.45,30.70,38.93,54.74,81.17,"52,930","63,850","80,970","113,850","168,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,"67,370",1.7,,,,,47.14,"98,040",0.8,25.45,30.70,38.93,54.74,81.17,"52,930","63,850","80,970","113,850","168,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2050,Financial Analysts and Advisors,broad,"775,200",0.8,,,,,61.74,"128,420",1.1,27.82,35.98,48.07,66.02,102.79,"57,870","74,840","99,990","137,310","213,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,"340,580",1.1,,,,,56.01,"116,490",0.7,30.00,37.64,48.73,63.49,86.80,"62,410","78,300","101,350","132,050","180,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,"270,480",1.6,,,,,77.02,"160,210",2.5,24.03,33.95,49.11,82.95,#,"49,990","70,620","102,140","172,540",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,"107,820",2.4,,,,,43.67,"90,830",0.8,24.83,30.32,38.40,50.40,66.36,"51,640","63,070","79,880","104,820","138,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,"56,320",1.8,,,,,57.66,"119,930",0.7,29.94,38.60,50.96,69.72,87.65,"62,270","80,280","106,000","145,020","182,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,"62,830",1.8,,,,,49.83,"103,650",0.6,25.69,32.11,43.46,61.16,82.47,"53,420","66,800","90,400","127,210","171,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,"62,830",1.8,,,,,49.83,"103,650",0.6,25.69,32.11,43.46,61.16,82.47,"53,420","66,800","90,400","127,210","171,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,"318,640",1.0,,,,,40.08,"83,360",0.6,18.54,23.78,33.19,48.12,66.36,"38,550","49,470","69,040","100,090","138,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,"28,110",2.8,,,,,26.87,"55,890",0.6,18.74,21.84,24.27,29.69,37.46,"38,980","45,420","50,480","61,760","77,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,"290,530",1.1,,,,,41.35,"86,020",0.6,18.51,24.26,35.66,49.00,70.09,"38,490","50,460","74,180","101,920","145,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,"127,100",1.9,,,,,30.06,"62,530",0.8,16.72,19.97,27.00,37.08,48.28,"34,770","41,540","56,160","77,130","100,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"53,530",0.8,,,,,32.49,"67,570",0.3,19.24,22.51,28.72,38.14,53.03,"40,020","46,820","59,740","79,330","110,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,"73,570",3.1,,,,,28.30,"58,860",1.4,14.66,18.15,24.31,36.34,46.27,"30,500","37,750","50,560","75,590","96,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,"127,450",1.3,,,,,45.14,"93,890",1.0,22.32,28.91,38.55,52.46,72.97,"46,420","60,140","80,190","109,120","151,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,"127,450",1.3,,,,,45.14,"93,890",1.0,22.32,28.91,38.55,52.46,72.97,"46,420","60,140","80,190","109,120","151,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"5,192,890",0.4,,,,,56.16,"116,810",0.3,26.01,36.71,50.89,70.51,86.59,"54,100","76,350","105,850","146,650","180,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"4,786,660",0.4,,,,,56.14,"116,770",0.4,25.64,36.62,50.96,70.78,86.59,"53,340","76,180","105,990","147,220","180,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"677,230",0.9,,,,,55.83,"116,130",0.4,30.98,39.69,51.39,65.96,81.76,"64,450","82,550","106,890","137,190","170,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"497,800",0.9,,,,,53.83,"111,960",0.5,30.36,38.89,49.90,63.64,79.82,"63,160","80,900","103,790","132,360","166,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"179,430",2.1,,,,,61.41,"127,730",0.6,33.49,44.31,60.05,76.73,89.63,"69,660","92,160","124,910","159,600","186,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"38,480",3.5,,,,,73.23,"152,310",1.1,38.78,49.38,67.74,87.12,111.60,"80,670","102,710","140,910","181,210","232,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"38,480",3.5,,,,,73.23,"152,310",1.1,38.78,49.38,67.74,87.12,111.60,"80,670","102,710","140,910","181,210","232,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"843,660",0.7,,,,,32.47,"67,530",0.4,19.00,23.21,29.59,37.99,48.71,"39,520","48,290","61,550","79,020","101,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"146,450",2.3,,,,,38.27,"79,610",0.8,22.12,27.27,35.26,46.01,59.84,"46,010","56,720","73,340","95,710","124,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"697,210",0.9,,,,,31.25,"64,990",0.4,18.65,22.87,29.01,37.02,47.12,"38,780","47,580","60,340","77,010","98,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"633,540",1.2,,,,,55.69,"115,840",0.4,30.57,39.13,51.67,66.80,82.79,"63,580","81,390","107,480","138,940","172,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"177,010",1.5,,,,,65.33,"135,890",0.9,38.23,49.10,62.69,79.06,95.21,"79,520","102,120","130,390","164,440","198,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,"73,180",3.4,,,,,51.65,"107,440",0.6,27.32,36.59,50.30,63.87,77.35,"56,820","76,100","104,620","132,850","160,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,"64,770",2.7,,,,,68.57,"142,620",1.1,39.24,51.88,65.37,81.48,100.96,"81,630","107,900","135,980","169,480","209,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"318,570",1.1,,,,,48.65,"101,190",0.6,29.00,36.47,46.54,59.32,72.27,"60,320","75,860","96,800","123,390","150,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"2,154,370",0.6,,,,,65.34,"135,910",0.6,34.49,46.90,62.17,79.77,99.92,"71,740","97,560","129,320","165,910","207,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"109,870",2.5,,,,,49.83,"103,640",4.3,25.09,34.55,47.44,62.00,77.93,"52,190","71,860","98,670","128,960","162,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,"1,654,440",0.7,,,,,69.50,"144,570",0.6,38.39,49.55,63.98,81.25,101.66,"79,850","103,050","133,080","169,000","211,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"199,800",1.7,,,,,53.01,"110,260",0.7,29.18,38.23,49.33,63.40,80.27,"60,690","79,520","102,610","131,870","166,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"78,860",2.6,,,,,47.50,"98,790",1.1,23.35,30.36,43.72,59.76,78.30,"48,560","63,140","90,930","124,300","162,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"111,400",3.1,,,,,53.58,"111,450",0.9,23.00,31.25,47.16,68.20,92.39,"47,840","64,990","98,090","141,860","192,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"439,380",1.0,,,,,56.11,"116,700",0.6,25.31,36.71,52.39,70.93,85.00,"52,650","76,360","108,970","147,530","176,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"439,380",1.0,,,,,56.11,"116,700",0.6,25.31,36.71,52.39,70.93,85.00,"52,650","76,360","108,970","147,530","176,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"406,230",1.0,,,,,56.34,"117,190",0.6,28.85,37.64,50.30,67.75,86.62,"60,000","78,300","104,620","140,930","180,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"28,340",3.6,,,,,64.90,"134,990",2.2,36.18,43.73,60.47,79.26,99.24,"75,240","90,970","125,770","164,860","206,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"28,340",3.6,,,,,64.90,"134,990",2.2,36.18,43.73,60.47,79.26,99.24,"75,240","90,970","125,770","164,860","206,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,220",2.8,,,,,58.91,"122,520",1.1,30.50,41.21,58.50,73.72,90.22,"63,430","85,720","121,680","153,340","187,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,220",2.8,,,,,58.91,"122,520",1.1,30.50,41.21,58.50,73.72,90.22,"63,430","85,720","121,680","153,340","187,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"107,760",1.5,,,,,47.66,"99,120",0.9,25.92,32.17,43.89,59.67,76.58,"53,910","66,910","91,290","124,120","159,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"107,760",1.5,,,,,47.66,"99,120",0.9,25.92,32.17,43.89,59.67,76.58,"53,910","66,910","91,290","124,120","159,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"29,800",3.2,,,,,54.01,"112,330",1.4,29.04,38.08,49.66,66.16,82.07,"60,390","79,210","103,300","137,610","170,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"29,800",3.2,,,,,54.01,"112,330",1.4,29.04,38.08,49.66,66.16,82.07,"60,390","79,210","103,300","137,610","170,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"233,440",1.7,,,,,59.90,"124,590",0.9,30.60,39.73,54.13,74.91,93.47,"63,650","82,630","112,590","155,810","194,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"233,440",1.7,,,,,59.90,"124,590",0.9,30.60,39.73,54.13,74.91,93.47,"63,650","82,630","112,590","155,810","194,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"4,660",6.5,,,,,40.72,"84,700",3.5,19.39,25.21,34.37,49.00,74.11,"40,330","52,440","71,490","101,920","154,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,"4,660",6.5,,,,,40.72,"84,700",3.5,19.39,25.21,34.37,49.00,74.11,"40,330","52,440","71,490","101,920","154,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,567,210",0.4,,,,,49.99,"103,980",0.3,26.71,35.60,46.79,61.58,79.02,"55,550","74,040","97,310","128,080","164,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"196,590",1.6,,,,,44.87,"93,330",0.8,24.24,30.92,39.90,51.45,66.86,"50,410","64,320","82,990","107,020","139,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"130,720",1.8,,,,,48.60,"101,090",0.9,28.50,35.71,45.20,58.13,75.77,"59,280","74,280","94,010","120,910","157,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"111,140",1.9,,,,,49.71,"103,390",1.0,29.09,36.59,46.49,59.28,76.83,"60,510","76,110","96,690","123,300","159,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"19,580",11.3,,,,,42.31,"88,000",1.6,25.00,30.12,38.30,48.84,63.58,"51,990","62,650","79,660","101,580","132,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"65,870",2.4,,,,,37.46,"77,920",1.0,21.57,27.16,35.64,45.99,56.69,"44,870","56,480","74,120","95,650","117,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"12,790",4.0,,,,,39.84,"82,860",1.1,24.28,30.22,37.68,47.91,58.39,"50,500","62,860","78,380","99,650","121,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"53,080",2.7,,,,,36.89,"76,730",1.2,21.00,25.76,34.97,45.46,55.93,"43,680","53,590","72,740","94,550","116,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,746,750",0.4,,,,,56.13,"116,760",0.3,33.77,40.18,50.99,65.91,83.18,"70,240","83,570","106,070","137,090","173,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"68,440",2.3,,,,,67.88,"141,180",0.8,41.04,50.36,64.82,83.88,98.97,"85,350","104,740","134,830","174,480","205,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"68,440",2.3,,,,,67.88,"141,180",0.8,41.04,50.36,64.82,83.88,98.97,"85,350","104,740","134,830","174,480","205,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,680",33.6,,,,,40.50,"84,240",13.6,20.68,24.01,40.69,49.97,63.80,"43,020","49,930","84,630","103,940","132,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,680",33.6,,,,,40.50,"84,240",13.6,20.68,24.01,40.69,49.97,63.80,"43,020","49,930","84,630","103,940","132,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"21,860",4.0,,,,,55.30,"115,020",0.9,34.55,41.65,51.42,64.22,79.36,"71,860","86,630","106,950","133,570","165,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"21,860",4.0,,,,,55.30,"115,020",0.9,34.55,41.65,51.42,64.22,79.36,"71,860","86,630","106,950","133,570","165,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"20,330",3.7,,,,,61.75,"128,430",2.4,37.75,46.17,58.59,73.22,87.57,"78,520","96,040","121,860","152,290","182,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"20,330",3.7,,,,,61.75,"128,430",2.4,37.75,46.17,58.59,73.22,87.57,"78,520","96,040","121,860","152,290","182,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"355,410",1.1,,,,,51.47,"107,050",0.7,31.69,37.88,47.88,61.68,77.40,"65,920","78,790","99,590","128,290","160,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"355,410",1.1,,,,,51.47,"107,050",0.7,31.69,37.88,47.88,61.68,77.40,"65,920","78,790","99,590","128,290","160,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"75,710",2.8,,,,,75.37,"156,770",1.1,41.07,55.53,74.53,89.12,107.61,"85,430","115,500","155,020","185,380","223,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"75,710",2.8,,,,,75.37,"156,770",1.1,41.07,55.53,74.53,89.12,107.61,"85,430","115,500","155,020","185,380","223,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"282,740",1.0,,,,,60.00,"124,810",0.6,36.63,44.42,57.11,72.37,87.21,"76,190","92,390","118,780","150,530","181,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"188,790",1.4,,,,,58.16,"120,980",0.7,35.90,42.11,53.80,68.09,84.36,"74,670","87,590","111,910","141,630","175,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"93,940",1.7,,,,,63.70,"132,500",0.6,38.17,47.56,61.34,78.85,95.70,"79,390","98,920","127,590","164,000","199,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"37,950",3.2,,,,,53.16,"110,570",0.9,31.23,38.71,50.08,62.90,77.84,"64,950","80,510","104,170","130,830","161,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"37,950",3.2,,,,,53.16,"110,570",0.9,31.23,38.71,50.08,62.90,77.84,"64,950","80,510","104,170","130,830","161,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"373,440",0.6,,,,,52.05,"108,260",0.3,33.36,39.42,48.79,61.45,76.11,"69,390","81,990","101,490","127,810","158,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"23,220",3.5,,,,,54.70,"113,770",1.2,29.83,41.06,52.72,65.46,80.13,"62,050","85,400","109,660","136,150","166,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"350,230",0.6,,,,,51.87,"107,900",0.3,33.66,39.38,48.63,61.29,75.55,"70,000","81,910","101,140","127,480","157,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"8,440",5.2,,,,,56.10,"116,680",1.4,38.32,42.54,50.80,64.32,80.61,"79,700","88,480","105,670","133,780","167,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"8,440",5.2,,,,,56.10,"116,680",1.4,38.32,42.54,50.80,64.32,80.61,"79,700","88,480","105,670","133,780","167,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"22,770",2.4,,,,,55.95,"116,380",0.7,32.71,41.26,52.07,66.52,82.69,"68,040","85,820","108,310","138,370","172,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"22,770",2.4,,,,,55.95,"116,380",0.7,32.71,41.26,52.07,66.52,82.69,"68,040","85,820","108,310","138,370","172,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"286,760",1.0,,,,,52.92,"110,080",0.5,33.05,39.33,49.19,62.64,77.52,"68,740","81,800","102,320","130,290","161,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"286,760",1.0,,,,,52.92,"110,080",0.5,33.05,39.33,49.19,62.64,77.52,"68,740","81,800","102,320","130,290","161,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"6,770",7.0,,,,,52.37,"108,940",2.4,30.05,38.96,48.57,62.44,78.72,"62,500","81,040","101,020","129,860","163,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"6,770",7.0,,,,,52.37,"108,940",2.4,30.05,38.96,48.57,62.44,78.72,"62,500","81,040","101,020","129,860","163,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"14,740",3.7,,,,,64.89,"134,980",1.4,42.45,49.53,61.31,75.77,90.11,"88,290","103,010","127,520","157,600","187,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,"14,740",3.7,,,,,64.89,"134,980",1.4,42.45,49.53,61.31,75.77,90.11,"88,290","103,010","127,520","157,600","187,430",,
